      -0.1     -0.05      0.83    -82.97    -83.97     -17.0     -0.09     -0.05       0.8    -82.94    -83.95     -17.0      -0.1     -0.05      0.83    -82.92    -83.92     -17.0      -0.1     -0.05      0.82    -82.89     -83.9     -17.0      -0.1     -0.05      0.83    -82.86    -83.88     -17.0     -0.11     -0.05      0.83    -82.83    -83.85     -17.0      -0.1     -0.05      0.83     -82.8    -83.83     -17.0      -0.1     -0.05      0.82    -82.77     -83.8     -17.0      -0.1     -0.05      0.82    -82.75    -83.78     -17.0     -0.11     -0.05      0.83    -82.72    -83.76     -17.0     -0.11     -0.05      0.83    -82.69    -83.73     -17.0      -0.1     -0.05      0.83    -82.66    -83.71     -17.0      -0.1     -0.05      0.84    -82.63    -83.68     -17.0     -0.11     -0.05      0.83     -82.6    -83.66     -17.0      -0.1     -0.05      0.83    -82.57    -83.64     -17.0      -0.1     -0.05      0.83    -82.54    -83.61     -17.0      -0.1     -0.05      0.84    -82.51
    -83.59     -17.0      -0.1     -0.05      0.83    -82.48    -83.56     -17.0      -0.1     -0.05      0.83    -82.45    -83.54     -17.0      -0.1     -0.05      0.83    -82.43    -83.51     -17.0      -0.1     -0.05      0.84     -82.4    -83.49     -17.0      -0.1     -0.05      0.83    -82.37    -83.46     -17.0      -0.1     -0.05      0.83    -82.34    -83.44     -17.0      -0.1     -0.05      0.83    -82.31    -83.41     -17.0     -0.11     -0.05      0.83    -82.28    -83.39     -17.0      -0.1     -0.05      0.83    -82.25    -83.36     -17.0     -0.11     -0.05      0.82    -82.22    -83.34     -17.0      -0.1     -0.05      0.82    -82.19    -83.32     -17.0      -0.1     -0.05      0.84    -82.16    -83.29     -17.0      -0.1     -0.05      0.83    -82.14    -83.27     -17.0      -0.1     -0.05      0.83    -82.11    -83.24     -17.0     -0.11     -0.05      0.83    -82.08    -83.22     -17.0      -0.1     -0.05      0.82    -82.05    -83.19     -17.0      -0.1     -0.05
      0.83    -82.03    -83.17     -17.0      -0.1     -0.05      0.83     -82.0    -83.15     -17.0     -0.09     -0.05      0.82    -81.97    -83.12     -17.0      -0.1     -0.05      0.83    -81.94     -83.1     -17.0      -0.1     -0.05      0.83    -81.91    -83.08     -17.0      -0.1     -0.05      0.82    -81.88    -83.05     -17.0      -0.1     -0.05      0.83    -81.86    -83.02     -17.0      -0.1     -0.05      0.84    -81.83     -83.0     -17.0     -0.11     -0.05      0.84     -81.8    -82.98     -17.0      -0.1     -0.05      0.82    -81.77    -82.95     -17.0     -0.09     -0.05      0.83    -81.74    -82.93     -17.0     -0.11     -0.05      0.83    -81.71     -82.9     -17.0     -0.11     -0.06      0.82    -81.68    -82.87     -17.0      -0.1     -0.06      0.83    -81.65    -82.85     -17.0      -0.1     -0.05      0.83    -81.62    -82.82     -17.0      -0.1     -0.05      0.84     -81.6     -82.8     -17.0     -0.11     -0.05      0.82    -81.57    -82.77     -17.0
      -0.1     -0.06      0.82    -81.54    -82.75     -17.0      -0.1     -0.04      0.83    -81.51    -82.73     -17.0      -0.1     -0.05      0.82    -81.48     -82.7     -17.0     -0.11     -0.05      0.82    -81.45    -82.68     -17.0      -0.1     -0.05      0.83    -81.42    -82.65     -17.0     -0.09     -0.05      0.83     -81.4    -82.63     -17.0      -0.1     -0.05      0.82    -81.37     -82.6     -17.0      -0.1     -0.05      0.83    -81.34    -82.58     -17.0      -0.1     -0.05      0.83    -81.31    -82.55     -17.0     -0.09     -0.05      0.83    -81.28    -82.53     -17.0      -0.1     -0.05      0.82    -81.26     -82.5     -17.0     -0.11     -0.05      0.83    -81.23    -82.48     -17.0     -0.11     -0.05      0.83     -81.2    -82.45     -17.0      -0.1     -0.05      0.82    -81.17    -82.43     -17.0      -0.1     -0.05      0.83    -81.14     -82.4     -17.0      -0.1     -0.05      0.83    -81.12    -82.38     -17.0      -0.1     -0.05      0.83    -81.08
    -82.36     -17.0      -0.1     -0.05      0.84    -81.06    -82.33     -17.0     -0.11     -0.05      0.83    -81.03    -82.31     -17.0      -0.1     -0.05      0.83     -81.0    -82.28     -17.0     -0.11     -0.05      0.83    -80.97    -82.26     -17.0      -0.1     -0.05      0.82    -80.94    -82.23     -17.0      -0.1     -0.05      0.83    -80.91    -82.21     -17.0      -0.1     -0.05      0.83    -80.88    -82.18     -17.0     -0.09     -0.05      0.82    -80.86    -82.16     -17.0      -0.1     -0.05      0.83    -80.83    -82.13     -17.0     -0.11     -0.05      0.83     -80.8    -82.11     -17.0     -0.11     -0.05      0.82    -80.77    -82.09     -17.0      -0.1     -0.05      0.84    -80.74    -82.06     -17.0      -0.1     -0.05      0.83    -80.72    -82.04     -17.0      -0.1     -0.05      0.82    -80.69    -82.01     -17.0      -0.1     -0.05      0.83    -80.66    -81.99     -17.0     -0.11     -0.05      0.83    -80.63    -81.97     -17.0      -0.1     -0.05
      0.84     -80.6    -81.94     -17.0     -0.11     -0.05      0.83    -80.58    -81.91     -17.0     -0.11     -0.05      0.83    -80.55    -81.89     -17.0      -0.1     -0.05      0.83    -80.52    -81.87     -17.0     -0.11     -0.05      0.83    -80.49    -81.84     -17.0      -0.1     -0.05      0.83    -80.46    -81.82     -17.0     -0.11     -0.05      0.83    -80.43    -81.79     -17.0      -0.1     -0.05      0.83     -80.4    -81.77     -17.0      -0.1     -0.05      0.83    -80.38    -81.74     -17.0      -0.1     -0.05      0.83    -80.35    -81.72     -17.0      -0.1     -0.05      0.83    -80.32    -81.69     -17.0     -0.11     -0.05      0.83    -80.29    -81.67     -17.0      -0.1     -0.05      0.83    -80.26    -81.64     -17.0     -0.11     -0.05      0.83    -80.23    -81.62     -17.0      -0.1     -0.05      0.82     -80.2    -81.59     -17.0      -0.1     -0.05      0.83    -80.18    -81.57     -17.0      -0.1     -0.05      0.82    -80.15    -81.55     -17.0
